time,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index
2024-05-16 14:00:00+00:00,171.0,164.5,moderate
2024-05-16 15:00:00+00:00,165.5,166.5,moderate
2024-05-16 16:00:00+00:00,173.0,177.0,moderate
2024-05-16 17:00:00+00:00,180.5,185.5,moderate
2024-05-16 18:00:00+00:00,182.0,196.5,high
2024-05-16 19:00:00+00:00,182.0,202.5,high
2024-05-16 20:00:00+00:00,195.0,198.5,high
2024-05-16 21:00:00+00:00,200.5,170.0,moderate
2024-05-16 22:00:00+00:00,175.5,142.5,moderate
2024-05-16 23:00:00+00:00,150.5,141.0,moderate
2024-05-17 00:00:00+00:00,138.5,145.5,moderate
2024-05-17 01:00:00+00:00,150.5,142.0,moderate
2024-05-17 02:00:00+00:00,147.5,148.0,moderate
2024-05-17 03:00:00+00:00,153.5,151.0,moderate
2024-05-17 04:00:00+00:00,150.5,167.0,moderate
2024-05-17 05:00:00+00:00,179.5,187.0,moderate
2024-05-17 06:00:00+00:00,196.0,186.0,moderate
2024-05-17 07:00:00+00:00,183.5,181.0,moderate
2024-05-17 08:00:00+00:00,173.5,169.0,moderate
2024-05-17 09:00:00+00:00,167.5,156.5,moderate
2024-05-17 10:00:00+00:00,156.5,149.0,moderate
2024-05-17 11:00:00+00:00,147.0,143.0,moderate
2024-05-17 12:00:00+00:00,143.5,143.5,moderate
2024-05-17 13:00:00+00:00,148.5,150.0,moderate
2024-05-17 14:00:00+00:00,153.0,158.0,moderate
2024-05-17 15:00:00+00:00,175.0,176.5,moderate
2024-05-17 16:00:00+00:00,191.0,192.0,high
2024-05-17 17:00:00+00:00,198.5,200.0,high
2024-05-17 18:00:00+00:00,207.0,209.0,high
2024-05-17 19:00:00+00:00,219.0,217.5,high
2024-05-17 20:00:00+00:00,214.5,216.5,high
2024-05-17 21:00:00+00:00,193.5,204.5,high
2024-05-17 22:00:00+00:00,200.0,180.5,moderate
2024-05-17 23:00:00+00:00,166.0,175.5,moderate
2024-05-18 00:00:00+00:00,175.0,161.0,moderate
2024-05-18 01:00:00+00:00,165.0,152.5,moderate
2024-05-18 02:00:00+00:00,160.5,158.5,moderate
2024-05-18 03:00:00+00:00,160.5,156.5,moderate
2024-05-18 04:00:00+00:00,150.0,160.0,moderate
2024-05-18 05:00:00+00:00,156.0,162.0,moderate
2024-05-18 06:00:00+00:00,162.5,157.5,moderate
2024-05-18 07:00:00+00:00,156.0,143.0,moderate
2024-05-18 08:00:00+00:00,138.0,131.5,moderate
2024-05-18 09:00:00+00:00,128.5,123.0,moderate
2024-05-18 10:00:00+00:00,120.5,116.5,moderate
2024-05-18 11:00:00+00:00,112.5,113.5,moderate
2024-05-18 12:00:00+00:00,116.0,111.5,moderate
2024-05-18 13:00:00+00:00,114.5,110.5,moderate
2024-05-18 14:00:00+00:00,111.0,109.0,low
2024-05-18 15:00:00+00:00,112.5,122.5,moderate
2024-05-18 16:00:00+00:00,128.0,143.5,moderate
2024-05-18 17:00:00+00:00,152.5,154.0,moderate
2024-05-18 18:00:00+00:00,164.5,163.0,moderate
2024-05-18 19:00:00+00:00,166.0,172.5,moderate
2024-05-18 20:00:00+00:00,176.0,180.0,moderate
2024-05-18 21:00:00+00:00,181.5,160.0,moderate
2024-05-18 22:00:00+00:00,166.0,145.0,moderate
2024-05-18 23:00:00+00:00,138.0,138.5,moderate
2024-05-19 00:00:00+00:00,144.0,134.5,moderate
2024-05-19 01:00:00+00:00,134.0,122.0,moderate
2024-05-19 02:00:00+00:00,123.0,116.0,moderate
2024-05-19 03:00:00+00:00,119.0,120.5,moderate
2024-05-19 04:00:00+00:00,120.0,119.0,moderate
2024-05-19 05:00:00+00:00,118.0,114.5,moderate
2024-05-19 06:00:00+00:00,118.0,108.0,moderate
2024-05-19 07:00:00+00:00,106.5,95.5,low
2024-05-19 08:00:00+00:00,94.0,84.0,low
2024-05-19 09:00:00+00:00,81.5,69.0,low
2024-05-19 10:00:00+00:00,70.5,67.5,low
2024-05-19 11:00:00+00:00,68.5,62.0,low
2024-05-19 12:00:00+00:00,63.0,60.0,low
2024-05-19 13:00:00+00:00,59.5,65.5,low
2024-05-19 14:00:00+00:00,64.0,69.0,low
2024-05-19 15:00:00+00:00,75.5,92.5,low
2024-05-19 16:00:00+00:00,98.5,120.0,moderate
2024-05-19 17:00:00+00:00,129.0,142.0,moderate
2024-05-19 18:00:00+00:00,147.0,153.0,moderate
2024-05-19 19:00:00+00:00,157.0,156.0,moderate
2024-05-19 20:00:00+00:00,150.5,163.5,moderate
2024-05-19 21:00:00+00:00,154.5,152.0,moderate
2024-05-19 22:00:00+00:00,144.5,143.0,moderate
2024-05-19 23:00:00+00:00,142.5,139.0,moderate
2024-05-20 00:00:00+00:00,138.0,138.5,moderate
2024-05-20 01:00:00+00:00,140.5,134.0,moderate
2024-05-20 02:00:00+00:00,140.5,137.5,moderate
2024-05-20 03:00:00+00:00,137.5,140.5,moderate
2024-05-20 04:00:00+00:00,134.0,149.0,moderate
2024-05-20 05:00:00+00:00,154.5,155.5,moderate
2024-05-20 06:00:00+00:00,154.0,152.0,moderate
2024-05-20 07:00:00+00:00,143.5,145.0,moderate
2024-05-20 08:00:00+00:00,134.5,134.0,moderate
2024-05-20 09:00:00+00:00,124.5,125.5,moderate
2024-05-20 10:00:00+00:00,112.5,119.5,moderate
2024-05-20 11:00:00+00:00,109.5,116.0,moderate
2024-05-20 12:00:00+00:00,107.5,116.5,moderate
2024-05-20 13:00:00+00:00,114.5,120.0,moderate
2024-05-20 14:00:00+00:00,118.5,128.0,moderate
2024-05-20 15:00:00+00:00,135.5,143.5,moderate
2024-05-20 16:00:00+00:00,147.5,155.0,moderate
2024-05-20 17:00:00+00:00,168.0,164.5,moderate
2024-05-20 18:00:00+00:00,169.0,172.5,moderate
2024-05-20 19:00:00+00:00,176.0,178.5,moderate
2024-05-20 20:00:00+00:00,144.0,179.5,moderate
2024-05-20 21:00:00+00:00,170.5,159.5,moderate
2024-05-20 22:00:00+00:00,144.5,147.0,moderate
2024-05-20 23:00:00+00:00,146.0,149.5,moderate
2024-05-21 00:00:00+00:00,154.0,151.0,moderate
2024-05-21 01:00:00+00:00,154.0,142.0,moderate
2024-05-21 02:00:00+00:00,146.0,144.5,moderate
2024-05-21 03:00:00+00:00,147.5,146.5,moderate
2024-05-21 04:00:00+00:00,147.5,167.0,moderate
2024-05-21 05:00:00+00:00,176.5,192.0,high
2024-05-21 06:00:00+00:00,195.5,192.5,high
2024-05-21 07:00:00+00:00,191.5,189.0,high
2024-05-21 08:00:00+00:00,192.0,183.5,moderate
2024-05-21 09:00:00+00:00,181.0,176.5,moderate
2024-05-21 10:00:00+00:00,174.0,174.0,moderate
2024-05-21 11:00:00+00:00,176.0,172.0,moderate
2024-05-21 12:00:00+00:00,173.0,173.5,moderate
2024-05-21 13:00:00+00:00,176.5,178.5,moderate
2024-05-21 14:00:00+00:00,184.0,185.5,moderate
2024-05-21 15:00:00+00:00,192.0,189.5,moderate
2024-05-21 16:00:00+00:00,198.5,194.5,high
2024-05-21 17:00:00+00:00,195.5,197.5,high
2024-05-21 18:00:00+00:00,199.5,201.5,high
2024-05-21 19:00:00+00:00,198.5,205.0,high
2024-05-21 20:00:00+00:00,190.0,201.0,high
2024-05-21 21:00:00+00:00,151.0,189.0,high
2024-05-21 22:00:00+00:00,136.0,171.5,moderate
2024-05-21 23:00:00+00:00,177.5,164.0,moderate
2024-05-22 00:00:00+00:00,166.5,160.5,moderate
2024-05-22 01:00:00+00:00,170.0,152.5,moderate
2024-05-22 02:00:00+00:00,157.0,148.0,moderate
2024-05-22 03:00:00+00:00,151.0,134.0,moderate
2024-05-22 04:00:00+00:00,133.5,130.0,moderate
2024-05-22 05:00:00+00:00,133.5,149.0,moderate
2024-05-22 06:00:00+00:00,159.0,158.0,moderate
2024-05-22 07:00:00+00:00,155.0,154.5,moderate
2024-05-22 08:00:00+00:00,148.5,154.0,moderate
2024-05-22 09:00:00+00:00,140.5,151.5,moderate
2024-05-22 10:00:00+00:00,146.0,142.5,moderate
2024-05-22 11:00:00+00:00,131.5,120.0,moderate
2024-05-22 12:00:00+00:00,120.5,92.5,low
2024-05-22 13:00:00+00:00,94.5,71.5,low
2024-05-22 14:00:00+00:00,74.0,67.5,low
2024-05-22 15:00:00+00:00,62.5,67.0,low
2024-05-22 16:00:00+00:00,59.5,73.0,low
2024-05-22 17:00:00+00:00,68.0,79.0,low
2024-05-22 18:00:00+00:00,72.0,83.5,low
2024-05-22 19:00:00+00:00,78.5,82.5,low
2024-05-22 20:00:00+00:00,81.0,73.5,low
2024-05-22 21:00:00+00:00,75.5,59.0,low
2024-05-22 22:00:00+00:00,67.5,50.0,low
2024-05-22 23:00:00+00:00,50.0,50.0,low
2024-05-23 00:00:00+00:00,47.5,49.5,low
2024-05-23 01:00:00+00:00,45.5,51.0,low
2024-05-23 02:00:00+00:00,46.0,50.5,low
2024-05-23 03:00:00+00:00,49.5,50.5,low
2024-05-23 04:00:00+00:00,49.0,49.5,low
2024-05-23 05:00:00+00:00,47.0,55.0,low
2024-05-23 06:00:00+00:00,50.5,48.0,low
2024-05-23 07:00:00+00:00,42.5,43.0,low
2024-05-23 08:00:00+00:00,35.5,42.5,low
2024-05-23 09:00:00+00:00,37.0,42.0,low
2024-05-23 10:00:00+00:00,36.5,47.5,low
2024-05-23 11:00:00+00:00,40.0,51.5,low
2024-05-23 12:00:00+00:00,42.5,51.5,low
2024-05-23 13:00:00+00:00,43.5,55.5,low
2024-05-23 14:00:00+00:00,51.0,70.5,low
2024-05-23 15:00:00+00:00,63.0,98.5,low
2024-05-23 16:00:00+00:00,92.5,121.0,moderate
2024-05-23 17:00:00+00:00,118.0,134.0,moderate
2024-05-23 18:00:00+00:00,131.0,142.5,moderate
2024-05-23 19:00:00+00:00,135.0,143.5,moderate
2024-05-23 20:00:00+00:00,141.5,147.0,moderate
2024-05-23 21:00:00+00:00,141.5,141.0,moderate
2024-05-23 22:00:00+00:00,149.0,137.5,moderate
2024-05-23 23:00:00+00:00,138.0,142.5,moderate
2024-05-24 00:00:00+00:00,143.5,148.0,moderate
2024-05-24 01:00:00+00:00,146.5,152.0,moderate
2024-05-24 02:00:00+00:00,152.5,157.0,moderate
2024-05-24 03:00:00+00:00,157.0,168.0,moderate
2024-05-24 04:00:00+00:00,172.0,193.0,moderate
2024-05-24 05:00:00+00:00,200.5,199.5,high
2024-05-24 06:00:00+00:00,208.0,197.0,high
2024-05-24 07:00:00+00:00,198.5,195.0,high
2024-05-24 08:00:00+00:00,191.0,192.0,high
2024-05-24 09:00:00+00:00,185.0,193.5,high
2024-05-24 10:00:00+00:00,189.0,180.0,moderate
2024-05-24 11:00:00+00:00,179.5,178.5,moderate
2024-05-24 12:00:00+00:00,180.0,177.5,moderate
2024-05-24 13:00:00+00:00,181.0,172.0,moderate
2024-05-24 14:00:00+00:00,174.5,172.5,moderate
2024-05-24 15:00:00+00:00,190.0,176.5,moderate
2024-05-24 16:00:00+00:00,195.0,180.5,moderate
2024-05-24 17:00:00+00:00,191.0,189.0,moderate
2024-05-24 18:00:00+00:00,194.0,199.5,high
2024-05-24 19:00:00+00:00,203.0,207.5,high
2024-05-24 20:00:00+00:00,207.0,208.0,high
2024-05-24 21:00:00+00:00,201.5,191.5,high
2024-05-24 22:00:00+00:00,193.0,171.0,moderate
2024-05-24 23:00:00+00:00,177.0,155.5,moderate
2024-05-25 00:00:00+00:00,160.0,148.0,moderate
2024-05-25 01:00:00+00:00,147.5,135.5,moderate
2024-05-25 02:00:00+00:00,141.5,134.5,moderate
2024-05-25 03:00:00+00:00,140.0,133.5,moderate
2024-05-25 04:00:00+00:00,138.5,138.0,moderate
2024-05-25 05:00:00+00:00,145.0,131.5,moderate
2024-05-25 06:00:00+00:00,128.5,116.5,moderate
2024-05-25 07:00:00+00:00,117.5,103.0,low
2024-05-25 08:00:00+00:00,91.5,87.0,low
2024-05-25 09:00:00+00:00,86.5,63.5,low
2024-05-25 10:00:00+00:00,69.5,61.5,low
2024-05-25 11:00:00+00:00,63.5,57.5,low
2024-05-25 12:00:00+00:00,61.0,61.0,low
2024-05-25 13:00:00+00:00,61.5,55.5,low
2024-05-25 14:00:00+00:00,56.0,58.0,low
2024-05-25 15:00:00+00:00,54.0,75.0,low
2024-05-25 16:00:00+00:00,76.0,106.5,low
2024-05-25 17:00:00+00:00,111.5,123.5,moderate
2024-05-25 18:00:00+00:00,121.5,132.0,moderate
2024-05-25 19:00:00+00:00,132.0,140.5,moderate
2024-05-25 20:00:00+00:00,140.0,143.5,moderate
2024-05-25 21:00:00+00:00,140.0,119.5,moderate
2024-05-25 22:00:00+00:00,126.5,100.0,low
2024-05-25 23:00:00+00:00,103.0,92.0,low
2024-05-26 00:00:00+00:00,99.5,93.0,low
2024-05-26 01:00:00+00:00,93.0,91.0,low
2024-05-26 02:00:00+00:00,94.5,83.5,low
2024-05-26 03:00:00+00:00,88.0,85.5,low
2024-05-26 04:00:00+00:00,88.0,99.5,low
2024-05-26 05:00:00+00:00,104.0,111.5,moderate
2024-05-26 06:00:00+00:00,113.5,102.5,low
2024-05-26 07:00:00+00:00,101.5,92.0,low
2024-05-26 08:00:00+00:00,89.0,95.0,low
2024-05-26 09:00:00+00:00,91.0,96.0,low
2024-05-26 10:00:00+00:00,88.5,84.5,low
2024-05-26 11:00:00+00:00,80.5,72.5,low
2024-05-26 12:00:00+00:00,76.0,59.0,low
2024-05-26 13:00:00+00:00,64.5,55.0,low
2024-05-26 14:00:00+00:00,60.5,57.0,low
2024-05-26 15:00:00+00:00,62.5,68.0,low
2024-05-26 16:00:00+00:00,70.5,81.5,low
2024-05-26 17:00:00+00:00,80.0,85.0,low
2024-05-26 18:00:00+00:00,83.5,90.5,low
2024-05-26 19:00:00+00:00,89.0,102.5,low
2024-05-26 20:00:00+00:00,97.0,94.0,low
2024-05-26 21:00:00+00:00,89.0,79.5,low
2024-05-26 22:00:00+00:00,83.0,75.0,low
2024-05-26 23:00:00+00:00,75.5,73.5,low
2024-05-27 00:00:00+00:00,71.5,78.0,low
2024-05-27 01:00:00+00:00,72.0,78.5,low
2024-05-27 02:00:00+00:00,74.5,79.0,low
2024-05-27 03:00:00+00:00,77.5,76.5,low
2024-05-27 04:00:00+00:00,79.0,76.0,low
2024-05-27 05:00:00+00:00,75.0,73.5,low
2024-05-27 06:00:00+00:00,68.5,73.0,low
2024-05-27 07:00:00+00:00,67.5,73.0,low
2024-05-27 08:00:00+00:00,66.5,70.0,low
2024-05-27 09:00:00+00:00,63.5,64.0,low
2024-05-27 10:00:00+00:00,57.5,56.5,low
2024-05-27 11:00:00+00:00,51.0,54.0,low
2024-05-27 12:00:00+00:00,49.0,49.0,low
2024-05-27 13:00:00+00:00,45.5,49.5,low
2024-05-27 14:00:00+00:00,44.0,62.5,low
2024-05-27 15:00:00+00:00,58.0,94.5,low
2024-05-27 16:00:00+00:00,103.5,122.0,moderate
2024-05-27 17:00:00+00:00,129.0,145.0,moderate
2024-05-27 18:00:00+00:00,153.5,158.0,moderate
2024-05-27 19:00:00+00:00,160.0,160.5,moderate
2024-05-27 20:00:00+00:00,165.0,155.5,moderate
2024-05-27 21:00:00+00:00,153.0,137.0,moderate
2024-05-27 22:00:00+00:00,136.0,111.5,moderate
2024-05-27 23:00:00+00:00,113.0,104.5,low
2024-05-28 00:00:00+00:00,105.5,110.0,low
2024-05-28 01:00:00+00:00,110.0,113.0,moderate
2024-05-28 02:00:00+00:00,115.0,115.5,moderate
2024-05-28 03:00:00+00:00,119.0,121.5,moderate
2024-05-28 04:00:00+00:00,109.0,130.5,moderate
2024-05-28 05:00:00+00:00,121.5,137.0,moderate
2024-05-28 06:00:00+00:00,136.5,128.5,moderate
2024-05-28 07:00:00+00:00,120.5,122.0,moderate
2024-05-28 08:00:00+00:00,115.5,114.0,moderate
2024-05-28 09:00:00+00:00,100.5,101.5,low
2024-05-28 10:00:00+00:00,98.0,88.5,low
2024-05-28 11:00:00+00:00,86.0,79.5,low
2024-05-28 12:00:00+00:00,81.5,73.5,low
2024-05-28 13:00:00+00:00,77.0,73.0,low
2024-05-28 14:00:00+00:00,72.5,78.0,low
2024-05-28 15:00:00+00:00,74.0,92.0,low
2024-05-28 16:00:00+00:00,86.5,100.5,low
2024-05-28 17:00:00+00:00,94.5,104.5,low
2024-05-28 18:00:00+00:00,100.0,105.5,low
2024-05-28 19:00:00+00:00,96.5,106.0,low
2024-05-28 20:00:00+00:00,91.0,89.0,low
2024-05-28 21:00:00+00:00,84.0,61.5,low
2024-05-28 22:00:00+00:00,82.5,59.0,low
2024-05-28 23:00:00+00:00,83.0,61.5,low
2024-05-29 00:00:00+00:00,80.0,66.5,low
2024-05-29 01:00:00+00:00,77.5,74.0,low
2024-05-29 02:00:00+00:00,78.0,79.5,low
2024-05-29 03:00:00+00:00,77.5,79.5,low
2024-05-29 04:00:00+00:00,77.0,86.5,low
2024-05-29 05:00:00+00:00,75.5,93.0,low
2024-05-29 06:00:00+00:00,72.5,95.5,low
2024-05-29 07:00:00+00:00,78.5,103.0,low
2024-05-29 08:00:00+00:00,78.5,106.5,low
2024-05-29 09:00:00+00:00,71.5,97.0,low
2024-05-29 10:00:00+00:00,72.5,97.0,low
2024-05-29 11:00:00+00:00,71.5,94.0,low
2024-05-29 12:00:00+00:00,65.5,96.5,low
2024-05-29 13:00:00+00:00,64.0,95.5,low
2024-05-29 14:00:00+00:00,63.5,103.5,low
2024-05-29 15:00:00+00:00,75.0,112.5,moderate
2024-05-29 16:00:00+00:00,83.0,123.0,moderate
2024-05-29 17:00:00+00:00,88.5,126.5,moderate
2024-05-29 18:00:00+00:00,95.5,130.0,moderate
2024-05-29 19:00:00+00:00,101.0,133.5,moderate
2024-05-29 20:00:00+00:00,99.5,129.5,moderate
2024-05-29 21:00:00+00:00,89.0,101.5,moderate
2024-05-29 22:00:00+00:00,79.5,76.0,low
2024-05-29 23:00:00+00:00,81.5,67.0,low
2024-05-30 00:00:00+00:00,82.5,64.5,low
2024-05-30 01:00:00+00:00,81.5,60.0,low
2024-05-30 02:00:00+00:00,81.0,57.5,low
2024-05-30 03:00:00+00:00,80.5,56.0,low
2024-05-30 04:00:00+00:00,77.0,58.0,low
2024-05-30 05:00:00+00:00,71.5,57.0,low
2024-05-30 06:00:00+00:00,69.0,58.5,low
2024-05-30 07:00:00+00:00,72.0,57.0,low
2024-05-30 08:00:00+00:00,68.5,50.0,low
2024-05-30 09:00:00+00:00,64.5,43.0,low
2024-05-30 10:00:00+00:00,62.0,39.5,low
2024-05-30 11:00:00+00:00,58.0,36.5,low
2024-05-30 12:00:00+00:00,54.0,36.5,low
2024-05-30 13:00:00+00:00,56.0,40.0,low
2024-05-30 14:00:00+00:00,57.0,39.5,low
2024-05-30 15:00:00+00:00,61.0,49.0,low
2024-05-30 16:00:00+00:00,64.0,61.0,low
2024-05-30 17:00:00+00:00,66.5,64.5,low
2024-05-30 18:00:00+00:00,63.5,65.5,low
2024-05-30 19:00:00+00:00,61.5,69.0,low
2024-05-30 20:00:00+00:00,64.0,63.5,low
2024-05-30 21:00:00+00:00,63.5,48.0,low
2024-05-30 22:00:00+00:00,64.0,46.5,low
2024-05-30 23:00:00+00:00,44.5,48.5,low
2024-05-31 00:00:00+00:00,45.5,52.0,low
2024-05-31 01:00:00+00:00,49.0,51.5,low
2024-05-31 02:00:00+00:00,50.5,55.0,low
2024-05-31 03:00:00+00:00,50.0,56.0,low
2024-05-31 04:00:00+00:00,54.0,57.0,low
2024-05-31 05:00:00+00:00,57.0,57.0,low
2024-05-31 06:00:00+00:00,55.0,59.0,low
2024-05-31 07:00:00+00:00,53.0,59.5,low
2024-05-31 08:00:00+00:00,59.0,56.0,low
2024-05-31 09:00:00+00:00,60.5,52.5,low
2024-05-31 10:00:00+00:00,58.0,50.5,low
2024-05-31 11:00:00+00:00,57.0,45.5,low
2024-05-31 12:00:00+00:00,51.0,44.0,low
2024-05-31 13:00:00+00:00,50.0,45.0,low
2024-05-31 14:00:00+00:00,51.0,49.5,low
2024-05-31 15:00:00+00:00,55.0,52.5,low
2024-05-31 16:00:00+00:00,55.5,59.0,low
2024-05-31 17:00:00+00:00,60.5,65.0,low
2024-05-31 18:00:00+00:00,68.5,65.5,low
2024-05-31 19:00:00+00:00,73.0,70.5,low
2024-05-31 20:00:00+00:00,77.0,69.5,low
2024-05-31 21:00:00+00:00,80.5,63.5,low
2024-05-31 22:00:00+00:00,74.0,59.0,low
2024-05-31 23:00:00+00:00,69.5,64.0,low
2024-06-01 00:00:00+00:00,74.5,67.5,low
2024-06-01 01:00:00+00:00,72.5,65.0,low
2024-06-01 02:00:00+00:00,84.5,64.5,low
2024-06-01 03:00:00+00:00,79.5,64.0,low
2024-06-01 04:00:00+00:00,73.0,62.0,low
2024-06-01 05:00:00+00:00,66.5,58.0,low
2024-06-01 06:00:00+00:00,64.5,52.0,low
2024-06-01 07:00:00+00:00,41.5,48.0,low
2024-06-01 08:00:00+00:00,40.5,47.5,low
2024-06-01 09:00:00+00:00,38.5,55.0,low
2024-06-01 10:00:00+00:00,33.5,55.5,low
2024-06-01 11:00:00+00:00,48.0,49.5,low
2024-06-01 12:00:00+00:00,55.5,46.0,low
2024-06-01 13:00:00+00:00,56.0,46.0,low
2024-06-01 14:00:00+00:00,53.5,51.0,low
2024-06-01 15:00:00+00:00,57.5,53.5,low
2024-06-01 16:00:00+00:00,58.0,59.5,low
2024-06-01 17:00:00+00:00,61.5,65.5,low
2024-06-01 18:00:00+00:00,71.0,70.5,low
2024-06-01 19:00:00+00:00,74.0,82.0,low
2024-06-01 20:00:00+00:00,75.0,90.5,low
2024-06-01 21:00:00+00:00,85.0,91.0,low
2024-06-01 22:00:00+00:00,97.0,76.5,low
2024-06-01 23:00:00+00:00,83.5,78.5,low
2024-06-02 00:00:00+00:00,70.5,87.5,low
2024-06-02 01:00:00+00:00,76.0,87.5,low
2024-06-02 02:00:00+00:00,88.0,78.5,low
2024-06-02 03:00:00+00:00,86.5,78.5,low
2024-06-02 04:00:00+00:00,81.0,80.0,low
2024-06-02 05:00:00+00:00,76.5,77.5,low
2024-06-02 06:00:00+00:00,76.0,74.0,low
2024-06-02 07:00:00+00:00,54.5,71.5,low
2024-06-02 08:00:00+00:00,57.0,59.0,low
2024-06-02 09:00:00+00:00,50.0,51.5,low
2024-06-02 10:00:00+00:00,44.0,48.5,low
2024-06-02 11:00:00+00:00,41.5,44.5,low
2024-06-02 12:00:00+00:00,40.0,44.0,low
2024-06-02 13:00:00+00:00,39.5,44.0,low
2024-06-02 14:00:00+00:00,46.0,49.5,low
2024-06-02 15:00:00+00:00,46.5,64.0,low
2024-06-02 16:00:00+00:00,56.5,88.0,low
2024-06-02 17:00:00+00:00,72.0,107.0,low
2024-06-02 18:00:00+00:00,105.5,117.5,moderate
2024-06-02 19:00:00+00:00,101.5,121.0,moderate
2024-06-02 20:00:00+00:00,123.0,121.5,moderate
2024-06-02 21:00:00+00:00,120.0,112.5,moderate
2024-06-02 22:00:00+00:00,111.0,91.5,low
2024-06-02 23:00:00+00:00,105.5,92.5,low
2024-06-03 00:00:00+00:00,89.0,94.5,low
2024-06-03 01:00:00+00:00,95.0,89.5,low
2024-06-03 02:00:00+00:00,91.0,88.0,low
2024-06-03 03:00:00+00:00,90.5,96.5,low
2024-06-03 04:00:00+00:00,82.5,104.0,low
2024-06-03 05:00:00+00:00,99.5,122.0,moderate
2024-06-03 06:00:00+00:00,115.5,131.5,moderate
2024-06-03 07:00:00+00:00,126.0,130.5,moderate
2024-06-03 08:00:00+00:00,114.0,133.5,moderate
2024-06-03 09:00:00+00:00,104.5,126.5,moderate
2024-06-03 10:00:00+00:00,118.0,127.5,moderate
2024-06-03 11:00:00+00:00,117.0,127.0,moderate
2024-06-03 12:00:00+00:00,118.5,123.5,moderate
2024-06-03 13:00:00+00:00,117.0,119.0,moderate
2024-06-03 14:00:00+00:00,122.5,123.0,moderate
2024-06-03 15:00:00+00:00,123.5,136.0,moderate
2024-06-03 16:00:00+00:00,148.0,155.0,moderate
2024-06-03 17:00:00+00:00,156.5,165.5,moderate
2024-06-03 18:00:00+00:00,166.0,171.5,moderate
2024-06-03 19:00:00+00:00,170.0,170.5,moderate
2024-06-03 20:00:00+00:00,168.5,160.5,moderate
2024-06-03 21:00:00+00:00,152.0,135.0,moderate
2024-06-03 22:00:00+00:00,137.0,104.0,low
2024-06-03 23:00:00+00:00,110.0,94.5,low
2024-06-04 00:00:00+00:00,100.5,91.0,low
2024-06-04 01:00:00+00:00,88.0,79.5,low
2024-06-04 02:00:00+00:00,84.0,83.5,low
2024-06-04 03:00:00+00:00,76.0,92.0,low
2024-06-04 04:00:00+00:00,82.5,96.5,low
2024-06-04 05:00:00+00:00,87.5,101.5,low
2024-06-04 06:00:00+00:00,91.0,98.0,low
2024-06-04 07:00:00+00:00,87.0,85.0,low
2024-06-04 08:00:00+00:00,87.5,67.5,low
2024-06-04 09:00:00+00:00,162.0,54.5,low
2024-06-04 10:00:00+00:00,61.0,45.5,low
2024-06-04 11:00:00+00:00,48.5,38.5,low
2024-06-04 12:00:00+00:00,43.5,20.5,very low
2024-06-04 13:00:00+00:00,28.5,35.5,very low
2024-06-04 14:00:00+00:00,34.0,39.5,low
2024-06-04 15:00:00+00:00,41.5,44.0,low
2024-06-04 16:00:00+00:00,42.5,51.0,low
2024-06-04 17:00:00+00:00,48.0,57.0,low
2024-06-04 18:00:00+00:00,57.0,63.5,low
2024-06-04 19:00:00+00:00,62.5,60.0,low
2024-06-04 20:00:00+00:00,61.5,60.5,low
2024-06-04 21:00:00+00:00,54.5,46.0,low
2024-06-04 22:00:00+00:00,49.0,44.5,low
2024-06-04 23:00:00+00:00,47.5,59.0,low
2024-06-05 00:00:00+00:00,59.0,52.0,low
2024-06-05 01:00:00+00:00,63.5,51.0,low
2024-06-05 02:00:00+00:00,52.0,53.0,low
2024-06-05 03:00:00+00:00,59.0,53.5,low
2024-06-05 04:00:00+00:00,51.0,54.5,low
2024-06-05 05:00:00+00:00,57.5,57.5,low
2024-06-05 06:00:00+00:00,53.0,53.0,low
2024-06-05 07:00:00+00:00,52.0,46.5,low
2024-06-05 08:00:00+00:00,40.5,43.0,low
2024-06-05 09:00:00+00:00,41.5,38.0,low
2024-06-05 10:00:00+00:00,36.0,36.5,low
2024-06-05 11:00:00+00:00,33.0,37.0,low
2024-06-05 12:00:00+00:00,35.5,34.5,low
2024-06-05 13:00:00+00:00,36.5,33.0,very low
2024-06-05 14:00:00+00:00,52.0,42.0,low
2024-06-05 15:00:00+00:00,38.0,51.0,low
2024-06-05 16:00:00+00:00,40.5,69.5,low
2024-06-05 17:00:00+00:00,50.0,91.5,low
2024-06-05 18:00:00+00:00,83.5,102.5,low
2024-06-05 19:00:00+00:00,101.5,107.5,low
2024-06-05 20:00:00+00:00,102.0,107.0,low
2024-06-05 21:00:00+00:00,99.0,86.5,low
2024-06-05 22:00:00+00:00,97.5,69.5,low
2024-06-05 23:00:00+00:00,70.0,63.5,low
2024-06-06 00:00:00+00:00,69.5,64.5,low
2024-06-06 01:00:00+00:00,65.5,68.0,low
2024-06-06 02:00:00+00:00,71.0,73.5,low
2024-06-06 03:00:00+00:00,74.5,74.0,low
2024-06-06 04:00:00+00:00,75.0,90.0,low
2024-06-06 05:00:00+00:00,84.0,111.5,low
2024-06-06 06:00:00+00:00,112.0,109.5,moderate
2024-06-06 07:00:00+00:00,106.0,95.0,low
2024-06-06 08:00:00+00:00,87.0,87.0,low
2024-06-06 09:00:00+00:00,73.0,77.0,low
2024-06-06 10:00:00+00:00,71.0,69.5,low
2024-06-06 11:00:00+00:00,60.0,63.5,low
